"","ccode","statename","stateabb","year","imports","exports","alt_imports","alt_exports","source1","source2","version"
"5977",345,"Yugoslavia","YUG",1991,16939.4000663852,15959.7472017722,NA,NA,2,2,4
"5978",345,"Yugoslavia","YUG",1992,12467.3921133338,10841.2043734992,NA,NA,2,2,4
"5979",345,"Yugoslavia","YUG",1993,NA,NA,NA,NA,NA,NA,4
"5980",345,"Yugoslavia","YUG",1994,NA,NA,NA,NA,NA,NA,4
"5981",345,"Yugoslavia","YUG",1995,NA,NA,NA,NA,NA,NA,4
"5982",345,"Yugoslavia","YUG",1996,NA,NA,NA,NA,NA,NA,4
"5983",345,"Yugoslavia","YUG",1997,NA,NA,NA,NA,NA,NA,4
"5984",345,"Yugoslavia","YUG",1998,NA,NA,NA,NA,NA,NA,4
"5985",345,"Yugoslavia","YUG",1999,NA,NA,NA,NA,NA,NA,4
"5986",345,"Yugoslavia","YUG",2000,NA,NA,NA,NA,NA,NA,4
"5987",345,"Yugoslavia","YUG",2001,NA,NA,NA,NA,NA,NA,4
"5988",345,"Yugoslavia","YUG",2002,NA,NA,NA,NA,NA,NA,4
"5989",345,"Yugoslavia","YUG",2003,NA,NA,NA,NA,NA,NA,4
"5990",345,"Yugoslavia","YUG",2004,NA,NA,NA,NA,NA,NA,4
"5991",345,"Yugoslavia","YUG",2005,NA,NA,NA,NA,NA,NA,4
"5992",345,"Yugoslavia","YUG",2006,NA,NA,NA,NA,NA,NA,4
"5993",345,"Yugoslavia","YUG",2007,NA,NA,NA,NA,NA,NA,4
"5994",345,"Yugoslavia","YUG",2008,NA,NA,NA,NA,NA,NA,4
"5995",345,"Yugoslavia","YUG",2009,NA,NA,NA,NA,NA,NA,4
"5996",346,"Bosnia and Herzegovina","BOS",1992,NA,NA,NA,NA,NA,NA,4
"5997",346,"Bosnia and Herzegovina","BOS",1993,424.15658395272,85.23387514872,NA,NA,2,2,4
"5998",346,"Bosnia and Herzegovina","BOS",1994,775.132723457938,36.4294653507759,NA,NA,2,2,4
"5999",346,"Bosnia and Herzegovina","BOS",1995,949.602122772275,51.579534168515,NA,NA,2,2,4
"6000",346,"Bosnia and Herzegovina","BOS",1996,1941.38866802358,181.100130978994,NA,NA,2,2,4
"6001",346,"Bosnia and Herzegovina","BOS",1997,2400.35689495807,380.657705102796,NA,NA,2,2,4
"6002",346,"Bosnia and Herzegovina","BOS",1998,2548.23738702962,511.135084038246,NA,NA,2,2,4
"6003",346,"Bosnia and Herzegovina","BOS",1999,2627.23060322201,599.231789558646,NA,NA,2,2,4
"6004",346,"Bosnia and Herzegovina","BOS",2000,2669.60067821759,673.948269160634,NA,NA,2,2,4
"6005",346,"Bosnia and Herzegovina","BOS",2001,2849.32893462733,738.25883553372,NA,NA,2,2,4
"6006",346,"Bosnia and Herzegovina","BOS",2002,3376.82292219912,840.64542726589,NA,NA,2,2,4
"6007",346,"Bosnia and Herzegovina","BOS",2003,4001.38750663852,1135.08830463389,NA,NA,2,2,4
"6008",346,"Bosnia and Herzegovina","BOS",2004,4918.28292604372,1483.26371597896,NA,NA,2,2,4
"6009",346,"Bosnia and Herzegovina","BOS",2005,5754.12497601644,2174.6286455724,NA,NA,2,2,4
"6010",346,"Bosnia and Herzegovina","BOS",2006,6072.52572112173,2745.7022776724,NA,NA,2,2,4
"6011",346,"Bosnia and Herzegovina","BOS",2007,7691.77367072503,3147.49724552226,NA,NA,2,2,4
"6012",346,"Bosnia and Herzegovina","BOS",2008,9759.56664029217,3583.9230713482,NA,NA,2,2,4
"6013",346,"Bosnia and Herzegovina","BOS",2009,6746.77894389795,2712.87794807384,NA,NA,2,2,4
"6014",346,"Bosnia and Herzegovina","BOS",2010,6970.8969700845,3348.32785725694,NA,NA,2,2,4
"6015",346,"Bosnia and Herzegovina","BOS",2011,8418.08379945495,4230.33597643503,NA,NA,2,2,4
"6016",346,"Bosnia and Herzegovina","BOS",2012,8057.05366183026,3985.63347604212,NA,NA,2,2,4
"6017",346,"Bosnia and Herzegovina","BOS",2013,8443.57343935013,4432.23139039069,NA,NA,2,2,4
"6018",346,"Bosnia and Herzegovina","BOS",2014,8957.79537013944,4690.78205897059,NA,NA,2,2,4
"6019",349,"Slovenia","SLV",1992,NA,NA,NA,NA,NA,NA,4
"6020",349,"Slovenia","SLV",1993,6866.039,6240.31172727273,NA,NA,2,2,4
"6021",349,"Slovenia","SLV",1994,8025.99,7232.321,NA,NA,2,2,4
"6022",349,"Slovenia","SLV",1995,9645.388,8389.459,NA,NA,2,2,4
"6023",349,"Slovenia","SLV",1996,9429.384,8311.903,NA,NA,2,2,4
"6024",349,"Slovenia","SLV",1997,9357.465,8372.311,NA,NA,2,2,4
"6025",349,"Slovenia","SLV",1998,10067.707,9034.39237,NA,NA,2,2,4
"6026",349,"Slovenia","SLV",1999,9889.0246952,8504.8221078,NA,NA,2,2,4
"6027",349,"Slovenia","SLV",2000,10089.501244,8728.838544,NA,NA,2,2,4
"6028",349,"Slovenia","SLV",2001,10124.561576,9189.571202,NA,NA,2,2,4
"6029",349,"Slovenia","SLV",2002,10932.459119,10356.969777,NA,NA,2,2,4
"6030",349,"Slovenia","SLV",2003,13850.8726162216,12728.1914646468,NA,NA,2,2,4
"6031",349,"Slovenia","SLV",2004,18380.6369421631,14363.5190959641,NA,NA,2,2,4
"6032",349,"Slovenia","SLV",2005,20287.1742,19214.5623,NA,NA,2,2,4
"6033",349,"Slovenia","SLV",2006,24179.9232,23252.711,NA,NA,2,2,4
"6034",349,"Slovenia","SLV",2007,31624.9839,30137.5012,NA,NA,2,2,4
"6035",349,"Slovenia","SLV",2008,37131.9571,34240.3992,NA,NA,2,2,4
"6036",349,"Slovenia","SLV",2009,26527.801,26185.7601,NA,NA,2,2,4
"6037",349,"Slovenia","SLV",2010,30060.7448,29126.6593,NA,NA,2,2,4
"6038",349,"Slovenia","SLV",2011,35488.9984,34701.9364,NA,NA,2,2,4
"6039",349,"Slovenia","SLV",2012,32036.6079,32105.8457,NA,NA,2,2,4
"6040",349,"Slovenia","SLV",2013,33287.4914,33880.0529,NA,NA,2,2,4
"6041",349,"Slovenia","SLV",2014,34021.8684,36024.1769,NA,NA,2,2,4
"6042",350,"Greece","GRC",1870,13.0360202789307,5.83190393447876,NA,NA,1,1,4
"6043",350,"Greece","GRC",1871,14.9484539031982,9.62199306488037,NA,NA,1,1,4
"6044",350,"Greece","GRC",1872,15.1462993621826,8.6058521270752,NA,NA,1,1,4
"6045",350,"Greece","GRC",1873,14.1379308700562,9.82758617401123,NA,NA,1,1,4
"6046",350,"Greece","GRC",1874,15.1462993621826,9.9827880859375,NA,NA,1,1,4
"6047",350,"Greece","GRC",1875,17.5862064361572,11.5517244338989,NA,NA,1,1,4
"6048",350,"Greece","GRC",1876,14.9484539031982,9.10652923583984,NA,NA,1,1,4
"6049",350,"Greece","GRC",1877,16.4948444366455,8.93470764160156,NA,NA,1,1,4
"6050",350,"Greece","GRC",1878,15.5555553436279,9.74358940124512,NA,NA,1,1,4
"6051",350,"Greece","GRC",1879,17.4061431884766,9.55631446838379,NA,NA,1,1,4
"6052",350,"Greece","GRC",1880,16.6950588226318,10.2214651107788,NA,NA,1,1,4
"6053",350,"Greece","GRC",1881,19.7614994049072,11.9250421524048,NA,NA,1,1,4
"6054",350,"Greece","GRC",1882,24.3197269439697,12.9251699447632,NA,NA,1,1,4
"6055",350,"Greece","GRC",1883,21.730770111084,17.6923084259033,NA,NA,1,1,4
"6056",350,"Greece","GRC",1884,22.3938217163086,14.2857141494751,NA,NA,1,1,4
"6057",350,"Greece","GRC",1885,19.6551723480225,13.1034479141235,NA,NA,1,1,4
"6058",350,"Greece","GRC",1886,22.5433521270752,15.2215795516968,NA,NA,1,1,4
"6059",350,"Greece","GRC",1887,22.7586212158203,17.7586212158203,NA,NA,1,1,4
"6060",350,"Greece","GRC",1888,18.7931041717529,16.5517234802246,NA,NA,1,1,4
"6061",350,"Greece","GRC",1889,22.9310340881348,18.6206893920898,NA,NA,1,1,4
"6062",350,"Greece","GRC",1890,20.8620681762695,16.5517234802246,NA,NA,1,1,4
"6063",350,"Greece","GRC",1891,23.769100189209,18.1663837432861,NA,NA,1,1,4
"6064",350,"Greece","GRC",1892,20.3071670532227,13.9931735992432,NA,NA,1,1,4
"6065",350,"Greece","GRC",1893,15.6626510620117,15.1462993621826,NA,NA,1,1,4
"6066",350,"Greece","GRC",1894,21.1538467407227,14.2307691574097,NA,NA,1,1,4
"6067",350,"Greece","GRC",1895,20.8897476196289,14.1199226379394,NA,NA,1,1,4
"6068",350,"Greece","GRC",1896,22.4371376037598,13.9264993667603,NA,NA,1,1,4
"6069",350,"Greece","GRC",1897,22.2648754119873,15.7389631271362,NA,NA,1,1,4
"6070",350,"Greece","GRC",1898,26.3862323760986,16.8260040283203,NA,NA,1,1,4
"6071",350,"Greece","GRC",1899,25.0478019714356,17.9732322692871,NA,NA,1,1,4
"6072",350,"Greece","GRC",1900,25.1214141845703,19.6441688537598,NA,NA,1,1,4
"6073",350,"Greece","GRC",1901,26.959846496582,17.9732322692871,NA,NA,1,1,4
"6074",350,"Greece","GRC",1902,26.2955856323242,15.3550863265991,NA,NA,1,1,4
"6075",350,"Greece","GRC",1903,26.245210647583,16.4750957489014,NA,NA,1,1,4
"6076",350,"Greece","GRC",1904,26.4990329742432,17.6015472412109,NA,NA,1,1,4
"6077",350,"Greece","GRC",1905,27.6327476501465,16.3140354156494,NA,NA,1,1,4
"6078",350,"Greece","GRC",1906,28.3203125,24.21875,NA,NA,1,1,4
"6079",350,"Greece","GRC",1907,29.1585121154785,23.0919761657715,NA,NA,1,1,4
"6080",350,"Greece","GRC",1908,30.5118103027344,21.8503932952881,NA,NA,1,1,4
"6081",350,"Greece","GRC",1909,26.9005851745606,19.8830413818359,NA,NA,1,1,4
"6082",350,"Greece","GRC",1910,31.1650009155273,28.1299991607666,NA,NA,1,1,4
"6083",350,"Greece","GRC",1911,33.9181289672852,27.4853801727295,NA,NA,1,1,4
"6084",350,"Greece","GRC",1912,30.859375,28.515625,NA,NA,1,1,4
"6085",350,"Greece","GRC",1913,34.8205490112305,23.2878665924072,NA,NA,1,1,4
"6086",350,"Greece","GRC",1914,0.0350269004702568,0.0234273504465818,NA,NA,1,1,4
"6087",350,"Greece","GRC",1915,0.0314133986830711,0.0270108003169298,NA,NA,1,1,4
"6088",350,"Greece","GRC",1916,0.0435286201536655,0.0194602385163307,NA,NA,1,1,4
"6089",350,"Greece","GRC",1917,0.0424905233085155,0.0214526671916246,NA,NA,1,1,4
"6090",350,"Greece","GRC",1918,0.139791816473007,0.054163858294487,NA,NA,1,1,4
"6091",350,"Greece","GRC",1919,298.431365966797,149.803924560547,NA,NA,1,1,4
"6092",350,"Greece","GRC",1920,223.036651611328,69.5406265258789,NA,NA,1,1,4
"6093",350,"Greece","GRC",1921,86.9517135620117,47.6339073181152,NA,NA,1,1,4
"6094",350,"Greece","GRC",1922,102.152473449707,82.3170394897461,NA,NA,1,1,4
"6095",350,"Greece","GRC",1923,103.283172607422,43.6046524047852,NA,NA,1,1,4
"6096",350,"Greece","GRC",1924,144.084487915039,58.5287284851074,NA,NA,1,1,4
"6097",350,"Greece","GRC",1925,154.134170532227,67.7067108154297,NA,NA,1,1,4
"6098",350,"Greece","GRC",1926,125.9921875,68.4137573242188,NA,NA,1,1,4
"6099",350,"Greece","GRC",1927,166.314682006836,79.7254486083984,NA,NA,1,1,4
"6100",350,"Greece","GRC",1928,161.206451416016,81.6432647705078,NA,NA,1,1,4
"6101",350,"Greece","GRC",1929,171.568634033203,90.170280456543,NA,NA,1,1,4
"6102",350,"Greece","GRC",1930,141.068649291992,76.9370803833008,NA,NA,1,1,4
"6103",350,"Greece","GRC",1931,113.00309753418,54.1795654296875,NA,NA,1,1,4
"6104",350,"Greece","GRC",1932,65.4785690307617,39.6033020019531,NA,NA,1,1,4
"6105",350,"Greece","GRC",1933,60.9742851257324,37.177677154541,NA,NA,1,1,4
"6106",350,"Greece","GRC",1934,82.6438522338867,51.4291076660156,NA,NA,1,1,4
"6107",350,"Greece","GRC",1935,101,67,NA,NA,1,1,4
"6108",350,"Greece","GRC",1936,111.468223571777,68.5529556274414,NA,NA,1,1,4
"6109",350,"Greece","GRC",1937,137.636276245117,86.5659790039062,NA,NA,1,1,4
"6110",350,"Greece","GRC",1938,131,90,NA,NA,1,1,4
"6111",350,"Greece","GRC",1939,100.12718963623,75.0077438354492,NA,NA,1,1,4
"6112",350,"Greece","GRC",1940,82.2119293212891,60.9656181335449,NA,NA,1,1,4
"6113",350,"Greece","GRC",1941,NA,NA,NA,NA,NA,NA,4
"6114",350,"Greece","GRC",1944,NA,NA,NA,NA,NA,NA,4
"6115",350,"Greece","GRC",1945,56.3639984130859,20.4039993286133,NA,NA,1,1,4
"6116",350,"Greece","GRC",1946,102.584266662598,40.1880493164062,NA,NA,1,1,4
"6117",350,"Greece","GRC",1947,186,77.3000030517578,NA,NA,1,1,4
"6118",350,"Greece","GRC",1948,363,92.9000015258789,NA,NA,1,1,4
"6119",350,"Greece","GRC",1949,408,113.699996948242,NA,NA,1,1,4
"6120",350,"Greece","GRC",1950,427,89.3000030517578,NA,NA,1,1,4
"6121",350,"Greece","GRC",1951,397,100.599998474121,NA,NA,1,1,4
"6122",350,"Greece","GRC",1952,344,118.800003051758,NA,NA,1,1,4
"6123",350,"Greece","GRC",1953,290,129.899993896484,NA,NA,1,1,4
"6124",350,"Greece","GRC",1954,328,151.5,NA,NA,1,1,4
"6125",350,"Greece","GRC",1955,379,182.199996948242,NA,NA,1,1,4
"6126",350,"Greece","GRC",1956,461,189.800003051758,NA,NA,1,1,4
"6127",350,"Greece","GRC",1957,523,219.600006103516,NA,NA,1,1,4
"6128",350,"Greece","GRC",1958,488,231.699996948242,NA,NA,1,1,4
"6129",350,"Greece","GRC",1959,562,204,NA,NA,1,1,4
"6130",350,"Greece","GRC",1960,698.3,203.1,NA,NA,2,2,4
"6131",350,"Greece","GRC",1961,710.5,222.5,NA,NA,2,2,4
"6132",350,"Greece","GRC",1962,696.4,248.3,NA,NA,2,2,4
"6133",350,"Greece","GRC",1963,798.3,290.2,NA,NA,2,2,4
"6134",350,"Greece","GRC",1964,882.3,308.7,NA,NA,2,2,4
"6135",350,"Greece","GRC",1965,1133.9,327.6,NA,NA,2,2,4
"6136",350,"Greece","GRC",1966,1214.1,406,NA,NA,2,2,4
"6137",350,"Greece","GRC",1967,1185.6,494.8,NA,NA,2,2,4
"6138",350,"Greece","GRC",1968,1392.39,467.9,NA,NA,2,2,4
"6139",350,"Greece","GRC",1969,1594.13,553.85,NA,NA,2,2,4
"6140",350,"Greece","GRC",1970,1958.21,643.92,NA,NA,2,2,4
"6141",350,"Greece","GRC",1971,2098.1,662.62,NA,NA,2,2,4
"6142",350,"Greece","GRC",1972,2317.95,870.62,NA,NA,2,2,4
"6143",350,"Greece","GRC",1973,3466.61,1453.99,NA,NA,2,2,4
"6144",350,"Greece","GRC",1974,4406.62,2029.47,NA,NA,2,2,4
"6145",350,"Greece","GRC",1975,5317.28,2292.8,NA,NA,2,2,4
"6146",350,"Greece","GRC",1976,6040.8,2552.76,NA,NA,2,2,4
"6147",350,"Greece","GRC",1977,6852.91,2753.22,NA,NA,2,2,4
"6148",350,"Greece","GRC",1978,7818.1,3375.31,NA,NA,2,2,4
"6149",350,"Greece","GRC",1979,9617.21,3881.21,NA,NA,2,2,4
"6150",350,"Greece","GRC",1980,10579.98,5183.03,NA,NA,2,2,4
"6151",350,"Greece","GRC",1981,8810.13,4245.66,NA,NA,2,2,4
"6152",350,"Greece","GRC",1982,10026.46,4294.06,NA,NA,2,2,4
"6153",350,"Greece","GRC",1983,9501.03,4413.05,NA,NA,2,2,4
"6154",350,"Greece","GRC",1984,9434.77,4815.26,NA,NA,2,2,4
"6155",350,"Greece","GRC",1985,10134.58,4561.96,NA,NA,2,2,4
"6156",350,"Greece","GRC",1986,11317.02,5650.68,NA,NA,2,2,4
"6157",350,"Greece","GRC",1987,13172.36,6532.11,NA,NA,2,2,4
"6158",350,"Greece","GRC",1988,12292.8960430236,5428.53022224546,NA,NA,2,2,4
"6159",350,"Greece","GRC",1989,15994.8444867324,7531.09253537725,NA,NA,2,2,4
"6160",350,"Greece","GRC",1990,19763.8747021138,8062.75477388731,NA,NA,2,2,4
"6161",350,"Greece","GRC",1991,21564.0624130577,8669.79834818604,NA,NA,2,2,4
"6162",350,"Greece","GRC",1992,22818.0150855615,9437.49191635815,NA,NA,2,2,4
"6163",350,"Greece","GRC",1993,20200.348,9092.8738,NA,NA,2,2,4
"6164",350,"Greece","GRC",1994,20639.9980542555,8808.287944,NA,NA,2,2,4
"6165",350,"Greece","GRC",1995,25948.8006424907,10961.4743692463,NA,NA,2,2,4
"6166",350,"Greece","GRC",1996,28744.8,11949,NA,NA,2,2,4
"6167",350,"Greece","GRC",1997,27046.3512316364,11129.8248371896,NA,NA,2,2,4
"6168",350,"Greece","GRC",1998,28742.9089701402,10737.3421614937,NA,NA,2,2,4
"6169",350,"Greece","GRC",1999,28016.8188801548,10481.3128628303,NA,NA,2,2,4
"6170",350,"Greece","GRC",2000,28323.7627609935,10978.3418205811,NA,NA,2,2,4
"6171",350,"Greece","GRC",2001,28161.5882,9710.6701,NA,NA,2,2,4
"6172",350,"Greece","GRC",2002,31318.9089,10332.4635,NA,NA,2,2,4
"6173",350,"Greece","GRC",2003,44853.6296,13380.439,NA,NA,2,2,4
"6174",350,"Greece","GRC",2004,52633.6719,15336.7081,NA,NA,2,2,4
"6175",350,"Greece","GRC",2005,57783.6253,18535.0758,NA,NA,2,2,4
"6176",350,"Greece","GRC",2006,66379.0033,21711.3672,NA,NA,2,2,4
"6177",350,"Greece","GRC",2007,82521.2128,26660.272,NA,NA,2,2,4
"6178",350,"Greece","GRC",2008,95680.3484,31412.5167,NA,NA,2,2,4
"6179",350,"Greece","GRC",2009,72659.9084,24665.1978,NA,NA,2,2,4
"6180",350,"Greece","GRC",2010,66598.3546,27450.8828,NA,NA,2,2,4
"6181",350,"Greece","GRC",2011,66900.235,33203.8446,NA,NA,2,2,4
"6182",350,"Greece","GRC",2012,62698.5849,34647.3972,NA,NA,2,2,4
"6183",350,"Greece","GRC",2013,61505.7375,35780.6856,NA,NA,2,2,4
"6184",350,"Greece","GRC",2014,62905.2532,35173.8903,NA,NA,2,2,4
"6240",355,"Bulgaria","BUL",1908,25.8449306488037,22.2664012908936,NA,NA,1,1,4
"6241",355,"Bulgaria","BUL",1909,31.4341850280762,21.807466506958,NA,NA,1,1,4
"6242",355,"Bulgaria","BUL",1910,35.4650001525879,25.8199996948242,NA,NA,1,1,4
"6243",355,"Bulgaria","BUL",1911,39.0962677001953,36.345775604248,NA,NA,1,1,4
"6244",355,"Bulgaria","BUL",1912,42.011833190918,30.769229888916,NA,NA,1,1,4
"6245",355,"Bulgaria","BUL",1913,35.582332611084,35.582332611084,NA,NA,1,1,4
"6246",355,"Bulgaria","BUL",1914,48.2999992370605,30.8999996185303,NA,NA,1,1,4
"6247",355,"Bulgaria","BUL",1915,14.6999998092651,21.8999996185303,NA,NA,1,1,4
"6248",355,"Bulgaria","BUL",1916,17.0476188659668,18.238094329834,NA,NA,1,1,4
"6249",355,"Bulgaria","BUL",1917,32.0952377319336,55.238094329834,NA,NA,1,1,4
"6250",355,"Bulgaria","BUL",1918,183.809524536133,105.238098144531,NA,NA,1,1,4
"6251",355,"Bulgaria","BUL",1919,40.5894737243652,23.2421054840088,NA,NA,1,1,4
"6252",355,"Bulgaria","BUL",1920,36.022819519043,26.7318668365479,NA,NA,1,1,4
"6253",355,"Bulgaria","BUL",1921,26.3970203399658,24.8447761535644,NA,NA,1,1,4
"6254",355,"Bulgaria","BUL",1922,28.6681232452393,41.7824172973633,NA,NA,1,1,4
"6255",355,"Bulgaria","BUL",1923,36.077278137207,30.4003925323486,NA,NA,1,1,4
"6256",355,"Bulgaria","BUL",1924,40.3123893737793,41.7181396484375,NA,NA,1,1,4
"6257",355,"Bulgaria","BUL",1925,53.1717643737793,45.5653686523438,NA,NA,1,1,4
"6258",355,"Bulgaria","BUL",1926,43.7281265258789,39.3252143859863,NA,NA,1,1,4
"6259",355,"Bulgaria","BUL",1927,44.1284484863281,47.7140197753906,NA,NA,1,1,4
"6260",355,"Bulgaria","BUL",1928,50.7642402648926,44.9242973327637,NA,NA,1,1,4
"6261",355,"Bulgaria","BUL",1929,60.1083030700684,46.1877250671387,NA,NA,1,1,4
"6262",355,"Bulgaria","BUL",1930,33.8067779541016,44.6359062194824,NA,NA,1,1,4
"6263",355,"Bulgaria","BUL",1931,33.3595886230469,42.4889030456543,NA,NA,1,1,4
"6264",355,"Bulgaria","BUL",1932,24.3241291046143,24.3241291046143,NA,NA,1,1,4
"6265",355,"Bulgaria","BUL",1933,28.5742969512939,28.5742969512939,NA,NA,1,1,4
"6266",355,"Bulgaria","BUL",1934,28.874324798584,32.5751724243164,NA,NA,1,1,4
"6267",355,"Bulgaria","BUL",1935,37,40,NA,NA,1,1,4
"6268",355,"Bulgaria","BUL",1936,37.8135108947754,46.921875,NA,NA,1,1,4
"6269",355,"Bulgaria","BUL",1937,59.9074783325195,64.5078353881836,NA,NA,1,1,4
"6270",355,"Bulgaria","BUL",1938,60,68,NA,NA,1,1,4
"6271",355,"Bulgaria","BUL",1939,61.7999992370605,72.1999969482422,NA,NA,1,1,4
"6272",355,"Bulgaria","BUL",1940,83.5999984741211,83.5,NA,NA,1,1,4
"6273",355,"Bulgaria","BUL",1941,118.699996948242,109.900001525879,NA,NA,1,1,4
"6274",355,"Bulgaria","BUL",1942,151.600006103516,159.899993896484,NA,NA,1,1,4
"6275",355,"Bulgaria","BUL",1943,179.899993896484,193.600006103516,NA,NA,1,1,4
"6276",355,"Bulgaria","BUL",1944,77,135.100006103516,NA,NA,1,1,4
"6277",355,"Bulgaria","BUL",1945,69.3000030517578,147.5,NA,NA,1,1,4
"6278",355,"Bulgaria","BUL",1946,60.7999992370605,52.4000015258789,NA,NA,1,1,4
"6279",355,"Bulgaria","BUL",1947,74.4000015258789,86.0999984741211,NA,NA,1,1,4
"6280",355,"Bulgaria","BUL",1948,131.699996948242,126.900001525879,NA,NA,1,1,4
"6281",355,"Bulgaria","BUL",1949,116.26000213623,126.059997558594,NA,NA,1,1,4
"6282",355,"Bulgaria","BUL",1950,137.190002441406,146.039993286133,NA,NA,1,1,4
"6283",355,"Bulgaria","BUL",1951,158.130004882812,166.029998779297,NA,NA,1,1,4
"6284",355,"Bulgaria","BUL",1952,118.589744567871,128.205123901367,NA,NA,1,1,4
"6285",355,"Bulgaria","BUL",1953,156,160.66667175293,NA,NA,1,1,4
"6286",355,"Bulgaria","BUL",1954,155.782318115234,185.03401184082,NA,NA,1,1,4
"6287",355,"Bulgaria","BUL",1955,214.300003051758,229.100006103516,NA,NA,1,1,4
"6288",355,"Bulgaria","BUL",1956,273.100006103516,339.299987792969,NA,NA,1,1,4
"6289",355,"Bulgaria","BUL",1957,298,433,NA,NA,1,1,4
"6290",355,"Bulgaria","BUL",1958,429,437,NA,NA,1,1,4
"6291",355,"Bulgaria","BUL",1959,678,547,NA,NA,1,1,4
"6292",355,"Bulgaria","BUL",1960,740,669,NA,NA,2.2,2.2,4
"6293",355,"Bulgaria","BUL",1961,779,775,NA,NA,2.2,2.2,4
"6294",355,"Bulgaria","BUL",1962,918,904,NA,NA,2.2,2.2,4
"6295",355,"Bulgaria","BUL",1963,1092,976,NA,NA,2.2,2.2,4
"6296",355,"Bulgaria","BUL",1964,1243,1146,NA,NA,2.2,2.2,4
"6297",355,"Bulgaria","BUL",1965,1378,1376,NA,NA,2.2,2.2,4
"6298",355,"Bulgaria","BUL",1966,994,1527,NA,NA,2.2,2.2,4
"6299",355,"Bulgaria","BUL",1967,1839,1706,NA,NA,2.2,2.2,4
"6300",355,"Bulgaria","BUL",1968,2085,1890,NA,NA,2.2,2.2,4
"6301",355,"Bulgaria","BUL",1969,2047,2100,NA,NA,2.2,2.2,4
"6302",355,"Bulgaria","BUL",1970,2142,2345,NA,NA,2.2,2.2,4
"6303",355,"Bulgaria","BUL",1971,1240,1276.5,NA,NA,2.2,2.2,4
"6304",355,"Bulgaria","BUL",1972,1386,1418.5,NA,NA,2.2,2.2,4
"6305",355,"Bulgaria","BUL",1973,1714.58996582031,1730.27001953125,NA,NA,2.2,2.2,4
"6306",355,"Bulgaria","BUL",1974,2543.03002929688,2255.14990234375,NA,NA,2.2,2.2,4
"6307",355,"Bulgaria","BUL",1975,3173.330078125,2752.1201171875,NA,NA,2.2,2.2,4
"6308",355,"Bulgaria","BUL",1976,3294.5400390625,3151.38989257812,NA,NA,2.2,2.2,4
"6309",355,"Bulgaria","BUL",1977,3673.75,3649.68994140625,NA,NA,2.2,2.2,4
"6310",355,"Bulgaria","BUL",1978,4121.75,4030.06005859375,NA,NA,2.2,2.2,4
"6311",355,"Bulgaria","BUL",1979,4462.66015625,4646.5400390625,NA,NA,2.2,2.2,4
"6312",355,"Bulgaria","BUL",1980,5413.66015625,5817.97021484375,NA,NA,2.2,2.2,4
"6313",355,"Bulgaria","BUL",1981,3386.878,2003.26636363637,NA,NA,2,2,4
"6314",355,"Bulgaria","BUL",1982,2968.20542296965,1839.73101912638,NA,NA,2,2,4
"6315",355,"Bulgaria","BUL",1983,3082.81212202059,1701.41801746008,NA,NA,2,2,4
"6316",355,"Bulgaria","BUL",1984,3263.65007567041,1880.19867020975,NA,NA,2,2,4
"6317",355,"Bulgaria","BUL",1985,4240.95300581347,2560.69229491636,NA,NA,2,2,4
"6318",355,"Bulgaria","BUL",1986,4452.49303838314,2451.93468172945,NA,NA,2,2,4
"6319",355,"Bulgaria","BUL",1987,5039.39879394048,2726.23591276875,NA,NA,2,2,4
"6320",355,"Bulgaria","BUL",1988,5855.87957022179,2948.74435741836,NA,NA,2,2,4
"6321",355,"Bulgaria","BUL",1989,5144.66076875427,2786.73799205879,NA,NA,2,2,4
"6322",355,"Bulgaria","BUL",1990,3461.70161403747,2031.60860918444,NA,NA,2,2,4
"6323",355,"Bulgaria","BUL",1991,2715.05140107595,2051.4291854322,NA,NA,2,2,4
"6324",355,"Bulgaria","BUL",1992,4348.327,2443.76641021304,NA,NA,2,2,4
"6325",355,"Bulgaria","BUL",1993,4484.82674743735,2319.32976481187,NA,NA,2,2,4
"6326",355,"Bulgaria","BUL",1994,4724.05342546438,3399.71176225048,NA,NA,2,2,4
"6327",355,"Bulgaria","BUL",1995,5469.271,5220.422,NA,NA,2,2,4
"6328",355,"Bulgaria","BUL",1996,4891.372,4780.667,NA,NA,2,2,4
"6329",355,"Bulgaria","BUL",1997,3879.562,4313.587,NA,NA,2,2,4
"6330",355,"Bulgaria","BUL",1998,5044.322,4150,NA,NA,2,2,4
"6331",355,"Bulgaria","BUL",1999,5219.9964678,3755.121203,NA,NA,2,2,4
"6332",355,"Bulgaria","BUL",2000,6361.63976,4759.912,NA,NA,2,2,4
"6333",355,"Bulgaria","BUL",2001,7182.348,5062.133,NA,NA,2,2,4
"6334",355,"Bulgaria","BUL",2002,7830.489,5630.927,NA,NA,2,2,4
"6335",355,"Bulgaria","BUL",2003,10681.3165504444,7376.22433611756,NA,NA,2,2,4
"6336",355,"Bulgaria","BUL",2004,14392.9216393344,9859.86284416721,NA,NA,2,2,4
"6337",355,"Bulgaria","BUL",2005,18194.6333601173,11734.5640185368,NA,NA,2,2,4
"6338",355,"Bulgaria","BUL",2006,19559.5510255376,15142.9787867931,NA,NA,2,2,4
"6339",355,"Bulgaria","BUL",2007,30087.0781,18575.3546,NA,NA,2,2,4
"6340",355,"Bulgaria","BUL",2008,37032.4363,22493.8733,NA,NA,2,2,4
